anomaly_type,競馬場,競走年月日,レース番号,detail
PAYBACK_MULTIROW,浦和,20150219,7,source_rows=2
PAYBACK_MULTIROW,浦和,20150220,10,source_rows=2
PAYBACK_MULTIROW,浦和,20151026,5,source_rows=2
PAYBACK_MULTIROW,浦和,20160426,10,source_rows=2
PAYBACK_MULTIROW,浦和,20160601,9,source_rows=2
PAYBACK_MULTIROW,浦和,20161221,7,source_rows=2
PAYBACK_MULTIROW,浦和,20170719,2,source_rows=2
PAYBACK_MULTIROW,浦和,20170719,9,source_rows=2
PAYBACK_MULTIROW,浦和,20170817,1,source_rows=2
PAYBACK_MULTIROW,浦和,20180925,8,source_rows=2
PAYBACK_MULTIROW,浦和,20190211,8,source_rows=2
PAYBACK_MULTIROW,浦和,20190816,7,source_rows=2
PAYBACK_MULTIROW,浦和,20191009,2,source_rows=2
PAYBACK_MULTIROW,浦和,20191129,9,source_rows=2
PAYBACK_MULTIROW,浦和,20200327,11,source_rows=2
PAYBACK_MULTIROW,浦和,20200701,2,source_rows=2
PAYBACK_MULTIROW,浦和,20201021,7,source_rows=2
PAYBACK_MULTIROW,浦和,20210823,1,source_rows=2
PAYBACK_MULTIROW,浦和,20210824,12,source_rows=2
PAYBACK_MULTIROW,浦和,20211022,5,source_rows=2
PAYBACK_MULTIROW,浦和,20220223,11,source_rows=2
PAYBACK_MULTIROW,浦和,20220317,12,source_rows=2
PAYBACK_MULTIROW,浦和,20220718,2,source_rows=2
PAYBACK_MULTIROW,浦和,20220720,1,source_rows=2
PAYBACK_MULTIROW,浦和,20221020,12,source_rows=2
PAYBACK_MULTIROW,浦和,20221020,4,source_rows=2
PAYBACK_MULTIROW,浦和,20221121,4,source_rows=2
PAYBACK_MULTIROW,浦和,20221227,10,source_rows=2
PAYBACK_MULTIROW,浦和,20230428,2,source_rows=2
PAYBACK_MULTIROW,浦和,20240110,8,source_rows=2
PAYBACK_MULTIROW,浦和,20240716,4,source_rows=2
PAYBACK_MULTIROW,浦和,20240920,10,source_rows=2
PAYBACK_MULTIROW,浦和,20250818,11,source_rows=2
PAYBACK_MULTIROW,浦和,20260422,10,source_rows=2
PAYBACK_MULTIROW,益田,19980418,3,source_rows=2
PAYBACK_MULTIROW,益田,19981107,4,source_rows=2
PAYBACK_MULTIROW,益田,19981226,6,source_rows=2
PAYBACK_MULTIROW,益田,19981228,5,source_rows=2
PAYBACK_MULTIROW,益田,19991010,3,source_rows=2
PAYBACK_MULTIROW,益田,20000505,4,source_rows=2
PAYBACK_MULTIROW,益田,20000805,3,source_rows=2
PAYBACK_MULTIROW,益田,20010408,6,source_rows=2
PAYBACK_MULTIROW,益田,20010415,4,source_rows=2
PAYBACK_MULTIROW,益田,20020406,9,source_rows=2
PAYBACK_MULTIROW,盛岡,19980516,4,source_rows=2
PAYBACK_MULTIROW,盛岡,19980524,4,source_rows=2
PAYBACK_MULTIROW,盛岡,19980601,5,source_rows=2
PAYBACK_MULTIROW,盛岡,19980621,6,source_rows=2
PAYBACK_MULTIROW,盛岡,19980727,2,source_rows=2
PAYBACK_MULTIROW,盛岡,19981108,8,source_rows=2
PAYBACK_MULTIROW,盛岡,19981121,10,source_rows=2
PAYBACK_MULTIROW,盛岡,19990726,3,source_rows=2
PAYBACK_MULTIROW,盛岡,19990808,1,source_rows=2
PAYBACK_MULTIROW,盛岡,19990829,9,source_rows=2
PAYBACK_MULTIROW,盛岡,19991024,4,source_rows=2
PAYBACK_MULTIROW,盛岡,19991114,2,source_rows=2
PAYBACK_MULTIROW,盛岡,19991122,8,source_rows=2
PAYBACK_MULTIROW,盛岡,20000514,10,source_rows=2
PAYBACK_MULTIROW,盛岡,20000514,2,source_rows=2
PAYBACK_MULTIROW,盛岡,20000813,5,source_rows=2
PAYBACK_MULTIROW,盛岡,20001015,10,source_rows=2
PAYBACK_MULTIROW,盛岡,20010930,4,source_rows=2
PAYBACK_MULTIROW,盛岡,20011103,5,source_rows=2
PAYBACK_MULTIROW,盛岡,20011125,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20020525,10,source_rows=2
PAYBACK_MULTIROW,盛岡,20020601,9,source_rows=2
PAYBACK_MULTIROW,盛岡,20020720,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20020728,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20020804,4,source_rows=2
PAYBACK_MULTIROW,盛岡,20020817,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20020921,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20021102,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20021116,10,source_rows=2
PAYBACK_MULTIROW,盛岡,20030726,6,source_rows=2
PAYBACK_MULTIROW,盛岡,20030813,4,source_rows=2
PAYBACK_MULTIROW,盛岡,20030817,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20031018,9,source_rows=2
PAYBACK_MULTIROW,盛岡,20031019,6,source_rows=2
PAYBACK_MULTIROW,盛岡,20031122,6,source_rows=2
PAYBACK_MULTIROW,盛岡,20040523,6,source_rows=2
PAYBACK_MULTIROW,盛岡,20041017,9,source_rows=2
PAYBACK_MULTIROW,盛岡,20050604,4,source_rows=2
PAYBACK_MULTIROW,盛岡,20050808,9,source_rows=2
PAYBACK_MULTIROW,盛岡,20050918,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20051002,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20060513,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20060527,4,source_rows=2
PAYBACK_MULTIROW,盛岡,20060528,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20060528,3,source_rows=2
PAYBACK_MULTIROW,盛岡,20060723,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20060724,5,source_rows=2
PAYBACK_MULTIROW,盛岡,20060813,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20061007,6,source_rows=2
PAYBACK_MULTIROW,盛岡,20061021,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20061028,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20070611,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20070701,5,source_rows=2
PAYBACK_MULTIROW,盛岡,20070708,3,source_rows=2
PAYBACK_MULTIROW,盛岡,20071029,2,source_rows=2
PAYBACK_MULTIROW,盛岡,20080630,3,source_rows=2
PAYBACK_MULTIROW,盛岡,20080915,8,source_rows=2
PAYBACK_MULTIROW,盛岡,20081004,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20081012,5,source_rows=2
PAYBACK_MULTIROW,盛岡,20090718,10,source_rows=2
PAYBACK_MULTIROW,盛岡,20090809,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20090814,3,source_rows=2
PAYBACK_MULTIROW,盛岡,20100516,8,source_rows=2
PAYBACK_MULTIROW,盛岡,20100815,5,source_rows=2
PAYBACK_MULTIROW,盛岡,20101024,8,source_rows=2
PAYBACK_MULTIROW,盛岡,20101025,2,source_rows=2
PAYBACK_MULTIROW,盛岡,20110626,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20110703,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20110723,6,source_rows=2
PAYBACK_MULTIROW,盛岡,20110807,6,source_rows=2
PAYBACK_MULTIROW,盛岡,20110822,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20110828,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20111017,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20120611,10,source_rows=2
PAYBACK_MULTIROW,盛岡,20120715,4,source_rows=2
PAYBACK_MULTIROW,盛岡,20120819,5,source_rows=2
PAYBACK_MULTIROW,盛岡,20120819,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20121006,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20121110,8,source_rows=2
PAYBACK_MULTIROW,盛岡,20130805,10,source_rows=2
PAYBACK_MULTIROW,盛岡,20131102,5,source_rows=2
PAYBACK_MULTIROW,盛岡,20140601,3,source_rows=2
PAYBACK_MULTIROW,盛岡,20140802,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20140815,8,source_rows=2
PAYBACK_MULTIROW,盛岡,20160717,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20160723,9,source_rows=2
PAYBACK_MULTIROW,盛岡,20170716,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20170731,3,source_rows=2
PAYBACK_MULTIROW,盛岡,20170813,10,source_rows=2
PAYBACK_MULTIROW,盛岡,20171029,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20180519,8,source_rows=2
PAYBACK_MULTIROW,盛岡,20180916,12,source_rows=2
PAYBACK_MULTIROW,盛岡,20190714,6,source_rows=2
PAYBACK_MULTIROW,盛岡,20190928,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20191021,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20191026,5,source_rows=2
PAYBACK_MULTIROW,盛岡,20200531,9,source_rows=2
PAYBACK_MULTIROW,盛岡,20200608,2,source_rows=2
PAYBACK_MULTIROW,盛岡,20200721,12,source_rows=2
PAYBACK_MULTIROW,盛岡,20200801,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20200922,10,source_rows=2
PAYBACK_MULTIROW,盛岡,20201004,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20210629,6,source_rows=2
PAYBACK_MULTIROW,盛岡,20210706,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20220712,2,source_rows=2
PAYBACK_MULTIROW,盛岡,20220920,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20221004,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20221114,1,source_rows=2
PAYBACK_MULTIROW,盛岡,20221120,7,source_rows=2
PAYBACK_MULTIROW,盛岡,20230522,12,source_rows=2
PAYBACK_MULTIROW,盛岡,20230523,8,source_rows=2
PAYBACK_MULTIROW,盛岡,20230801,6,source_rows=2
PAYBACK_MULTIROW,盛岡,20230918,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20240708,11,source_rows=2
PAYBACK_MULTIROW,盛岡,20240716,12,source_rows=2
PAYBACK_MULTIROW,盛岡,20250506,4,source_rows=2
PAYBACK_MULTIROW,盛岡,20250714,9,source_rows=2
PAYBACK_MULTIROW,盛岡,20250812,6,source_rows=2
PAYBACK_MULTIROW,盛岡,20250826,8,source_rows=2
PAYBACK_MULTIROW,盛岡,20251110,5,source_rows=2
PAYBACK_MULTIROW,盛岡,20260517,5,source_rows=2
PAYBACK_MULTIROW,盛岡,20260713,4,source_rows=2
PAYBACK_MULTIROW,福山,19980125,3,source_rows=2
PAYBACK_MULTIROW,福山,19980223,9,source_rows=2
PAYBACK_MULTIROW,福山,19980627,8,source_rows=2
PAYBACK_MULTIROW,福山,19980706,8,source_rows=2
PAYBACK_MULTIROW,福山,19980718,10,source_rows=2
PAYBACK_MULTIROW,福山,19981123,2,source_rows=2
PAYBACK_MULTIROW,福山,19981221,5,source_rows=2
PAYBACK_MULTIROW,福山,19990704,7,source_rows=2
PAYBACK_MULTIROW,福山,19991024,2,source_rows=2
PAYBACK_MULTIROW,福山,19991127,2,source_rows=2
PAYBACK_MULTIROW,福山,20000227,7,source_rows=2
PAYBACK_MULTIROW,福山,20000408,1,source_rows=2
PAYBACK_MULTIROW,福山,20000701,1,source_rows=2
PAYBACK_MULTIROW,福山,20000917,3,source_rows=2
PAYBACK_MULTIROW,福山,20001230,1,source_rows=2
PAYBACK_MULTIROW,福山,20010219,9,source_rows=2
PAYBACK_MULTIROW,福山,20010415,5,source_rows=2
PAYBACK_MULTIROW,福山,20011124,6,source_rows=2
PAYBACK_MULTIROW,福山,20011223,5,source_rows=2
PAYBACK_MULTIROW,福山,20020629,10,source_rows=2
PAYBACK_MULTIROW,福山,20020728,10,source_rows=2
PAYBACK_MULTIROW,福山,20021223,7,source_rows=2
PAYBACK_MULTIROW,福山,20030113,7,source_rows=2
PAYBACK_MULTIROW,福山,20030223,7,source_rows=2
PAYBACK_MULTIROW,福山,20030412,3,source_rows=2
PAYBACK_MULTIROW,福山,20030524,8,source_rows=2
PAYBACK_MULTIROW,福山,20030531,3,source_rows=2
PAYBACK_MULTIROW,福山,20030629,3,source_rows=2
PAYBACK_MULTIROW,福山,20030713,8,source_rows=2
PAYBACK_MULTIROW,福山,20030727,7,source_rows=2
PAYBACK_MULTIROW,福山,20030815,3,source_rows=2
PAYBACK_MULTIROW,福山,20030817,7,source_rows=2
PAYBACK_MULTIROW,福山,20031130,1,source_rows=2
PAYBACK_MULTIROW,福山,20040208,1,source_rows=2
PAYBACK_MULTIROW,福山,20040808,2,source_rows=2
PAYBACK_MULTIROW,福山,20040808,9,source_rows=2
PAYBACK_MULTIROW,福山,20041002,8,source_rows=2
PAYBACK_MULTIROW,福山,20041127,2,source_rows=2
PAYBACK_MULTIROW,福山,20041218,8,source_rows=2
PAYBACK_MULTIROW,福山,20050115,2,source_rows=2
PAYBACK_MULTIROW,福山,20050115,5,source_rows=2
PAYBACK_MULTIROW,福山,20050130,7,source_rows=2
PAYBACK_MULTIROW,福山,20050206,7,source_rows=2
PAYBACK_MULTIROW,福山,20050326,7,source_rows=2
PAYBACK_MULTIROW,福山,20051010,5,source_rows=2
PAYBACK_MULTIROW,福山,20060114,7,source_rows=2
PAYBACK_MULTIROW,福山,20060211,8,source_rows=2
PAYBACK_MULTIROW,福山,20060305,4,source_rows=2
PAYBACK_MULTIROW,福山,20060717,4,source_rows=2
PAYBACK_MULTIROW,福山,20061202,6,source_rows=2
PAYBACK_MULTIROW,福山,20070429,11,source_rows=2
PAYBACK_MULTIROW,福山,20070728,6,source_rows=2
PAYBACK_MULTIROW,福山,20071028,6,source_rows=2
PAYBACK_MULTIROW,福山,20071104,1,source_rows=2
PAYBACK_MULTIROW,福山,20071202,5,source_rows=2
PAYBACK_MULTIROW,福山,20080104,2,source_rows=2
PAYBACK_MULTIROW,福山,20080302,3,source_rows=2
PAYBACK_MULTIROW,福山,20080420,7,source_rows=2
PAYBACK_MULTIROW,福山,20080504,6,source_rows=2
PAYBACK_MULTIROW,福山,20080629,8,source_rows=2
PAYBACK_MULTIROW,福山,20080706,7,source_rows=2
PAYBACK_MULTIROW,福山,20080721,7,source_rows=2
PAYBACK_MULTIROW,福山,20081026,9,source_rows=2
PAYBACK_MULTIROW,福山,20090131,5,source_rows=2
PAYBACK_MULTIROW,福山,20090418,2,source_rows=2
PAYBACK_MULTIROW,福山,20090504,1,source_rows=2
PAYBACK_MULTIROW,福山,20090814,7,source_rows=2
PAYBACK_MULTIROW,福山,20100612,3,source_rows=2
PAYBACK_MULTIROW,福山,20100814,11,source_rows=2
PAYBACK_MULTIROW,福山,20101011,10,source_rows=2
PAYBACK_MULTIROW,福山,20101017,3,source_rows=2
PAYBACK_MULTIROW,福山,20110206,2,source_rows=2
PAYBACK_MULTIROW,福山,20110604,1,source_rows=2
PAYBACK_MULTIROW,福山,20110905,6,source_rows=2
PAYBACK_MULTIROW,福山,20111016,1,source_rows=2
PAYBACK_MULTIROW,福山,20120205,10,source_rows=2
PAYBACK_MULTIROW,福山,20120212,9,source_rows=2
PAYBACK_MULTIROW,福山,20120414,11,source_rows=2
PAYBACK_MULTIROW,福山,20120428,8,source_rows=2
PAYBACK_MULTIROW,福山,20120506,10,source_rows=2
PAYBACK_MULTIROW,福山,20120603,3,source_rows=2
PAYBACK_MULTIROW,福山,20120630,7,source_rows=2
PAYBACK_MULTIROW,福山,20130112,9,source_rows=2
PAYBACK_MULTIROW,笠松,19980604,9,source_rows=2
PAYBACK_MULTIROW,笠松,19981006,11,source_rows=2
PAYBACK_MULTIROW,笠松,19981127,7,source_rows=2
PAYBACK_MULTIROW,笠松,19981215,6,source_rows=2
PAYBACK_MULTIROW,笠松,19990110,10,source_rows=2
PAYBACK_MULTIROW,笠松,19990124,1,source_rows=2
PAYBACK_MULTIROW,笠松,19990127,7,source_rows=2
PAYBACK_MULTIROW,笠松,19990311,6,source_rows=2
PAYBACK_MULTIROW,笠松,19990406,1,source_rows=2
PAYBACK_MULTIROW,笠松,19990518,2,source_rows=2
PAYBACK_MULTIROW,笠松,19990518,7,source_rows=2
PAYBACK_MULTIROW,笠松,19991125,3,source_rows=2
PAYBACK_MULTIROW,笠松,20000111,5,source_rows=2
PAYBACK_MULTIROW,笠松,20000206,9,source_rows=2
PAYBACK_MULTIROW,笠松,20000427,10,source_rows=2
PAYBACK_MULTIROW,笠松,20000831,8,source_rows=2
PAYBACK_MULTIROW,笠松,20000911,6,source_rows=2
PAYBACK_MULTIROW,笠松,20001123,1,source_rows=2
PAYBACK_MULTIROW,笠松,20010604,7,source_rows=2
PAYBACK_MULTIROW,笠松,20010605,2,source_rows=2
PAYBACK_MULTIROW,笠松,20011126,4,source_rows=2
PAYBACK_MULTIROW,笠松,20011220,2,source_rows=2
PAYBACK_MULTIROW,笠松,20011228,9,source_rows=2
PAYBACK_MULTIROW,笠松,20011231,10,source_rows=2
PAYBACK_MULTIROW,笠松,20011231,3,source_rows=2
PAYBACK_MULTIROW,笠松,20020212,10,source_rows=2
PAYBACK_MULTIROW,笠松,20020213,10,source_rows=2
PAYBACK_MULTIROW,笠松,20020405,2,source_rows=2
PAYBACK_MULTIROW,笠松,20020619,8,source_rows=2
PAYBACK_MULTIROW,笠松,20020925,6,source_rows=2
PAYBACK_MULTIROW,笠松,20030303,3,source_rows=2
PAYBACK_MULTIROW,笠松,20030627,2,source_rows=2
PAYBACK_MULTIROW,笠松,20030717,10,source_rows=2
PAYBACK_MULTIROW,笠松,20031105,2,source_rows=2
PAYBACK_MULTIROW,笠松,20031125,9,source_rows=2
PAYBACK_MULTIROW,笠松,20031219,7,source_rows=2
PAYBACK_MULTIROW,笠松,20040201,3,source_rows=2
PAYBACK_MULTIROW,笠松,20040216,5,source_rows=2
PAYBACK_MULTIROW,笠松,20040302,4,source_rows=2
PAYBACK_MULTIROW,笠松,20040323,7,source_rows=2
PAYBACK_MULTIROW,笠松,20040430,3,source_rows=2
PAYBACK_MULTIROW,笠松,20040602,1,source_rows=2
PAYBACK_MULTIROW,笠松,20040604,7,source_rows=2
PAYBACK_MULTIROW,笠松,20040816,10,source_rows=2
PAYBACK_MULTIROW,笠松,20041126,10,source_rows=2
PAYBACK_MULTIROW,笠松,20050110,9,source_rows=2
PAYBACK_MULTIROW,笠松,20050114,4,source_rows=2
PAYBACK_MULTIROW,笠松,20050712,1,source_rows=2
PAYBACK_MULTIROW,笠松,20050920,10,source_rows=2
PAYBACK_MULTIROW,笠松,20051124,2,source_rows=2
PAYBACK_MULTIROW,笠松,20051124,4,source_rows=2
PAYBACK_MULTIROW,笠松,20051228,4,source_rows=2
PAYBACK_MULTIROW,笠松,20060124,10,source_rows=2
PAYBACK_MULTIROW,笠松,20060306,5,source_rows=2
PAYBACK_MULTIROW,笠松,20060519,10,source_rows=2
PAYBACK_MULTIROW,笠松,20060530,4,source_rows=2
PAYBACK_MULTIROW,笠松,20060602,8,source_rows=2
PAYBACK_MULTIROW,笠松,20060830,1,source_rows=2
PAYBACK_MULTIROW,笠松,20070212,8,source_rows=2
PAYBACK_MULTIROW,笠松,20071128,9,source_rows=2
PAYBACK_MULTIROW,笠松,20080403,1,source_rows=2
PAYBACK_MULTIROW,笠松,20080422,1,source_rows=2
PAYBACK_MULTIROW,笠松,20080926,7,source_rows=2
PAYBACK_MULTIROW,笠松,20090123,2,source_rows=2
PAYBACK_MULTIROW,笠松,20090309,9,source_rows=2
PAYBACK_MULTIROW,笠松,20091028,7,source_rows=2
PAYBACK_MULTIROW,笠松,20091113,1,source_rows=2
PAYBACK_MULTIROW,笠松,20100122,9,source_rows=2
PAYBACK_MULTIROW,笠松,20100402,6,source_rows=2
PAYBACK_MULTIROW,笠松,20100707,2,source_rows=2
PAYBACK_MULTIROW,笠松,20100922,4,source_rows=2
PAYBACK_MULTIROW,笠松,20101011,6,source_rows=2
PAYBACK_MULTIROW,笠松,20101013,4,source_rows=2
PAYBACK_MULTIROW,笠松,20110131,1,source_rows=2
PAYBACK_MULTIROW,笠松,20110407,6,source_rows=2
PAYBACK_MULTIROW,笠松,20110615,7,source_rows=2
PAYBACK_MULTIROW,笠松,20111003,8,source_rows=2
PAYBACK_MULTIROW,笠松,20111014,11,source_rows=2
PAYBACK_MULTIROW,笠松,20111107,6,source_rows=2
PAYBACK_MULTIROW,笠松,20120831,1,source_rows=2
PAYBACK_MULTIROW,笠松,20120912,3,source_rows=2
PAYBACK_MULTIROW,笠松,20130108,8,source_rows=2
PAYBACK_MULTIROW,笠松,20130124,2,source_rows=2
PAYBACK_MULTIROW,笠松,20130314,8,source_rows=2
PAYBACK_MULTIROW,笠松,20130816,4,source_rows=2
PAYBACK_MULTIROW,笠松,20140225,2,source_rows=2
PAYBACK_MULTIROW,笠松,20141029,3,source_rows=2
PAYBACK_MULTIROW,笠松,20141111,2,source_rows=2
PAYBACK_MULTIROW,笠松,20141212,8,source_rows=2
PAYBACK_MULTIROW,笠松,20150320,3,source_rows=2
PAYBACK_MULTIROW,笠松,20150501,8,source_rows=2
PAYBACK_MULTIROW,笠松,20151002,6,source_rows=2
PAYBACK_MULTIROW,笠松,20151016,11,source_rows=2
PAYBACK_MULTIROW,笠松,20151029,9,source_rows=2
PAYBACK_MULTIROW,笠松,20151124,6,source_rows=2
PAYBACK_MULTIROW,笠松,20151127,11,source_rows=2
PAYBACK_MULTIROW,笠松,20160127,1,source_rows=2
PAYBACK_MULTIROW,笠松,20160928,3,source_rows=2
PAYBACK_MULTIROW,笠松,20161108,1,source_rows=2
PAYBACK_MULTIROW,笠松,20180111,10,source_rows=2
PAYBACK_MULTIROW,笠松,20180404,5,source_rows=2
PAYBACK_MULTIROW,笠松,20180816,8,source_rows=2
PAYBACK_MULTIROW,笠松,20190108,2,source_rows=2
PAYBACK_MULTIROW,笠松,20190122,6,source_rows=2
PAYBACK_MULTIROW,笠松,20200826,7,source_rows=2
PAYBACK_MULTIROW,笠松,20201106,6,source_rows=2
PAYBACK_MULTIROW,笠松,20220331,10,source_rows=2
PAYBACK_MULTIROW,笠松,20220512,11,source_rows=2
PAYBACK_MULTIROW,笠松,20220728,9,source_rows=2
PAYBACK_MULTIROW,笠松,20220729,7,source_rows=2
PAYBACK_MULTIROW,笠松,20230113,8,source_rows=2
PAYBACK_MULTIROW,笠松,20230127,5,source_rows=2
PAYBACK_MULTIROW,笠松,20230803,3,source_rows=2
PAYBACK_MULTIROW,笠松,20231027,9,source_rows=2
PAYBACK_MULTIROW,笠松,20250403,2,source_rows=2
PAYBACK_MULTIROW,笠松,20250414,8,source_rows=2
PAYBACK_MULTIROW,笠松,20251127,11,source_rows=2
PAYBACK_MULTIROW,笠松,20260106,4,source_rows=2
PAYBACK_MULTIROW,笠松,20260428,2,source_rows=2
PAYBACK_MULTIROW,笠松,20260501,1,source_rows=2
PAYBACK_MULTIROW,笠松,20260626,7,source_rows=2
PAYBACK_MULTIROW,船橋,19980102,5,source_rows=2
PAYBACK_MULTIROW,船橋,19980319,11,source_rows=2
PAYBACK_MULTIROW,船橋,19980526,1,source_rows=2
PAYBACK_MULTIROW,船橋,19981022,1,source_rows=2
PAYBACK_MULTIROW,船橋,19990315,2,source_rows=2
PAYBACK_MULTIROW,船橋,19990730,3,source_rows=2
PAYBACK_MULTIROW,船橋,19990818,9,source_rows=2
PAYBACK_MULTIROW,船橋,19991119,7,source_rows=2
PAYBACK_MULTIROW,船橋,20000215,11,source_rows=2
PAYBACK_MULTIROW,船橋,20000215,2,source_rows=2
PAYBACK_MULTIROW,船橋,20000405,5,source_rows=2
PAYBACK_MULTIROW,船橋,20000525,4,source_rows=2
PAYBACK_MULTIROW,船橋,20001128,10,source_rows=2
PAYBACK_MULTIROW,船橋,20020225,6,source_rows=2
PAYBACK_MULTIROW,船橋,20020701,8,source_rows=2
PAYBACK_MULTIROW,船橋,20021107,7,source_rows=2
PAYBACK_MULTIROW,船橋,20021203,12,source_rows=2
PAYBACK_MULTIROW,船橋,20030121,5,source_rows=2
PAYBACK_MULTIROW,船橋,20030702,6,source_rows=2
PAYBACK_MULTIROW,船橋,20031212,7,source_rows=2
PAYBACK_MULTIROW,船橋,20040323,11,source_rows=2
PAYBACK_MULTIROW,船橋,20040325,9,source_rows=2
PAYBACK_MULTIROW,船橋,20050218,12,source_rows=2
PAYBACK_MULTIROW,船橋,20051121,10,source_rows=2
PAYBACK_MULTIROW,船橋,20060405,10,source_rows=2
PAYBACK_MULTIROW,船橋,20060502,2,source_rows=2
PAYBACK_MULTIROW,船橋,20060620,2,source_rows=2
PAYBACK_MULTIROW,船橋,20060810,8,source_rows=2
PAYBACK_MULTIROW,船橋,20061116,11,source_rows=2
PAYBACK_MULTIROW,船橋,20080507,9,source_rows=2
PAYBACK_MULTIROW,船橋,20080612,8,source_rows=2
PAYBACK_MULTIROW,船橋,20080828,5,source_rows=2
PAYBACK_MULTIROW,船橋,20090107,3,source_rows=2
PAYBACK_MULTIROW,船橋,20091208,11,source_rows=2
PAYBACK_MULTIROW,船橋,20110225,11,source_rows=2
PAYBACK_MULTIROW,船橋,20111028,4,source_rows=2
PAYBACK_MULTIROW,船橋,20120207,3,source_rows=2
PAYBACK_MULTIROW,船橋,20120621,5,source_rows=2
PAYBACK_MULTIROW,船橋,20120723,6,source_rows=2
PAYBACK_MULTIROW,船橋,20120808,5,source_rows=2
PAYBACK_MULTIROW,船橋,20120924,5,source_rows=2
PAYBACK_MULTIROW,船橋,20121205,5,source_rows=2
PAYBACK_MULTIROW,船橋,20121206,11,source_rows=2
PAYBACK_MULTIROW,船橋,20130311,4,source_rows=2
PAYBACK_MULTIROW,船橋,20130405,11,source_rows=2
PAYBACK_MULTIROW,船橋,20130805,6,source_rows=2
PAYBACK_MULTIROW,船橋,20130807,11,source_rows=2
PAYBACK_MULTIROW,船橋,20131202,11,source_rows=2
PAYBACK_MULTIROW,船橋,20140214,8,source_rows=2
PAYBACK_MULTIROW,船橋,20140507,9,source_rows=2
PAYBACK_MULTIROW,船橋,20140721,1,source_rows=2
PAYBACK_MULTIROW,船橋,20160506,8,source_rows=2
PAYBACK_MULTIROW,船橋,20170414,7,source_rows=2
PAYBACK_MULTIROW,船橋,20180116,6,source_rows=2
PAYBACK_MULTIROW,船橋,20180205,4,source_rows=2
PAYBACK_MULTIROW,船橋,20180313,5,source_rows=2
PAYBACK_MULTIROW,船橋,20180502,8,source_rows=2
PAYBACK_MULTIROW,船橋,20180724,7,source_rows=2
PAYBACK_MULTIROW,船橋,20180727,12,source_rows=2
PAYBACK_MULTIROW,船橋,20180902,3,source_rows=2
PAYBACK_MULTIROW,船橋,20190116,9,source_rows=2
PAYBACK_MULTIROW,船橋,20190830,9,source_rows=2
PAYBACK_MULTIROW,船橋,20200310,10,source_rows=2
PAYBACK_MULTIROW,船橋,20200618,4,source_rows=2
PAYBACK_MULTIROW,船橋,20210315,10,source_rows=2
PAYBACK_MULTIROW,船橋,20210812,6,source_rows=2
PAYBACK_MULTIROW,船橋,20210904,7,source_rows=2
PAYBACK_MULTIROW,船橋,20220112,2,source_rows=2
PAYBACK_MULTIROW,船橋,20220215,11,source_rows=2
PAYBACK_MULTIROW,船橋,20220726,1,source_rows=2
PAYBACK_MULTIROW,船橋,20220819,7,source_rows=2
PAYBACK_MULTIROW,船橋,20220927,5,source_rows=2
PAYBACK_MULTIROW,船橋,20221128,5,source_rows=2
PAYBACK_MULTIROW,船橋,20230316,7,source_rows=2
PAYBACK_MULTIROW,船橋,20240304,6,source_rows=2
PAYBACK_MULTIROW,船橋,20241219,2,source_rows=2
PAYBACK_MULTIROW,船橋,20250314,7,source_rows=2
PAYBACK_MULTIROW,船橋,20260123,10,source_rows=2
PAYBACK_MULTIROW,荒尾,19980126,2,source_rows=2
